team_id,season,league_id,player,nickname,player_slug,num,position,height,weight,birth_date,age,exp,school,player_id,how_acquired,supplemental_status,season_type
1611661331,2026,10,Gabby Williams,Gabby,gabby-williams,1,F,5-11,172,"SEP 09, 1996",29,7,Connecticut,1628931,Signed on 04/12/26,0,1611661331
1611661331,2026,10,Kaitlyn Chen,Kaitlyn,kaitlyn-chen,2,G,5-9,NA,"FEB 22, 2002",24,1,Connecticut,1642822,#30 Pick in 2025 Draft,0,1611661331
1611661331,2026,10,Laeticia Amihere,Laeticia,laeticia-amihere,3,F,6-3,185,"JUL 10, 2001",25,3,South Carolina,1641656,Awarded on Waivers on 02/06/25,0,1611661331
1611661331,2026,10,Juste Jocyte,Juste,juste-jocyte,4,G-F,6-0,NA,"NOV 19, 2005",20,R,NA,1642794,#5 Pick in 2025 Draft,0,1611661331
1611661331,2026,10,Kayla Thornton,Kayla,kayla-thornton,5,F,6-1,190,"OCT 20, 1992",33,10,Texas-El Paso,203866,Drafted in 2024 Expansion Draft,0,1611661331
1611661331,2026,10,Kaila Charles,Kaila,kaila-charles,6,G-F,6-1,168,"MAR 23, 1998",28,5,Maryland,1630097,Signed on 08/01/25,0,1611661331
1611661331,2026,10,Miela Sowah,Miela,miela-sowah,7,G,5-10,148,"JUN 04, 2000",26,R,Duke,1631039,Signed on 04/12/26,1,1611661331
1611661331,2026,10,Ashten Prechtel,Ashten,ashten-prechtel,11,F,6-5,NA,"MAY 11, 2001",25,R,Stanford,1641695,Signed on 05/10/26,1,1611661331
1611661331,2026,10,Iliana Rupert,Iliana,iliana-rupert,12,C,6-4,189,"JUL 12, 2001",25,3,Tango Bourges,1630387,Drafted in 2024 Expansion Draft,0,1611661331
1611661331,2026,10,Janelle Salaun,Janelle,janelle-salaun,13,F,6-2,NA,"SEP 05, 2001",24,1,NA,1642767,Signed on 02/05/25,0,1611661331
1611661331,2026,10,Tiffany Hayes,Tiffany,tiffany-hayes,15,G,5-10,155,"SEP 20, 1989",36,13,Connecticut,203026,Signed on 02/06/25,0,1611661331
1611661331,2026,10,Veronica Burton,Veronica,veronica-burton,22,G,5-9,155,"JUL 12, 2000",26,4,Northwestern,1631007,Drafted in 2024 Expansion Draft,0,1611661331
1611661331,2026,10,Cecilia Zandalasini,Cecilia,cecilia-zandalasini,24,F,6-2,175,"MAR 16, 1996",30,4,PF Schio,1628508,Drafted in 2024 Expansion Draft,0,1611661331
1611661331,2026,10,Kiah Stokes,Kiah,kiah-stokes,41,C,6-3,191,"MAR 30, 1993",33,10,Connecticut,204329,Signed on 04/13/26,0,1611661331
1611661331,2026,10,Nadia Fingall,Nadia,nadia-fingall,45,C,6-4,NA,"AUG 12, 1998",28,R,Stanford,1643686,Signed on 06/07/26,0,1611661331
1611661332,2026,10,Zaay Green,Zaay,zaay-green,00,G,6-2,NA,"MAR 25, 2000",26,R,Alabama,1642791,Signed on 08/11/26,1,1611661332
1611661332,2026,10,Kiki Rice,Kiki,kiki-rice,1,G,5-11,166,"JAN 14, 2004",22,R,UCLA,1643445,#6 Pick in 2026 Draft,0,1611661332
1611661332,2026,10,Laura Juskaite,Laura,laura-juskaite,2,F,6-4,188,"SEP 22, 1997",28,R,NA,1643420,Signed on 04/11/26,0,1611661332
1611661332,2026,10,Marina Mabrey,Marina,marina-mabrey,3,G,6-1,186,"SEP 14, 1996",29,7,Notre Dame,1629497,Drafted in 2026 Expansion Draft,0,1611661332
1611661332,2026,10,Teonni Key,Teonni,teonni-key,7,F,6-4,170,"JUL 10, 2003",23,R,Kentucky,1643457,#22 Pick in 2026 Draft,0,1611661332
1611661332,2026,10,Nyara Sabally,Nyara,nyara-sabally,8,F,6-5,214,"FEB 26, 2000",26,3,Oregon,1631055,Drafted in 2026 Expansion Draft,0,1611661332
1611661332,2026,10,Maria Conde,Maria,maria-conde,10,F,6-3,168,"JAN 14, 1997",29,R,Florida State,1629576,Drafted in 2026 Expansion Draft,0,1611661332
1611661332,2026,10,Kia Nurse,Kia,kia-nurse,11,G,6-0,195,"FEB 22, 1996",30,7,Connecticut,1628915,Signed on 04/14/26,0,1611661332
1611661332,2026,10,Temi Fagbenle,Temi,temi-fagbenle,14,C,6-5,180,"SEP 08, 1992",33,5,Harvard,1627701,Signed on 04/14/26,0,1611661332
1611661332,2026,10,Brittney Sykes,Brittney,brittney-sykes,20,G,5-11,152,"FEB 07, 1994",32,9,Syracuse,1628279,Signed on 04/11/26,0,1611661332
1611661332,2026,10,Isabelle Harrison,Isabelle,isabelle-harrison,21,F,6-5,193,"SEP 27, 1993",32,8,Tennessee,204330,Signed on 04/12/26,0,1611661332
1611661332,2026,10,Julie Allemand,Julie,julie-allemand,22,G,5-10,152,"JUL 07, 1996",30,3,Castors Braine,1627700,Drafted in 2026 Expansion Draft,0,1611661332
1611661332,2026,10,Aneesah Morrow,Aneesah,aneesah-morrow,24,F,6-1,178,"FEB 02, 2003",23,1,Louisiana State,1642800,Traded from CON on 07/31/26,0,1611661332
1611661332,2026,10,Ornella Bankole,Ornella,ornella-bankole,33,F,5-11,NA,"SEP 17, 1997",28,R,NA,1643706,Signed on 06/29/26,1,1611661332
