season,game_id,team_id,team_slug,team_abbreviation,team_display_name,home_away,athlete_id,athlete_uid,athlete_guid,athlete_display_name,athlete_short_name,athlete_first_name,athlete_last_name,athlete_jersey,athlete_position,athlete_headshot,starter,did_not_play,active,ejected,reason
2026,401856976,3,dallas-wings,DAL,Dallas Wings,NA,4336633,s:40~l:59~a:4336633,1d6e733c-164b-a6e7-df54-d1e5fa8f8117,Li Yueru,L. Yueru,NA,NA,28,C,https://a.espncdn.com/i/headshots/wnba/players/full/4336633.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856976,3,dallas-wings,DAL,Dallas Wings,NA,4433807,s:40~l:59~a:4433807,8414d14d-bade-316b-8e82-203de8c26582,Aziaha James,A. James,NA,NA,10,G,https://a.espncdn.com/i/headshots/wnba/players/full/4433807.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856976,3,dallas-wings,DAL,Dallas Wings,NA,4434015,s:40~l:59~a:4434015,00fd5edf-6b2a-3da4-b07a-13657a4d9afd,JJ Quinerly,J. Quinerly,NA,NA,11,G,https://a.espncdn.com/i/headshots/wnba/players/full/4434015.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856976,3,dallas-wings,DAL,Dallas Wings,NA,5345473,s:40~l:59~a:5345473,266a1aad-0a0d-3fc4-bb7d-d324d246e164,Costanza Verona,C. Verona,NA,NA,6,G,https://a.espncdn.com/i/headshots/wnba/players/full/5345473.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856976,3,dallas-wings,DAL,Dallas Wings,NA,4790266,s:40~l:59~a:4790266,4c6f8bc9-958c-3597-ac7a-686f012dbf34,Awak Kuier,A. Kuier,NA,NA,34,F,https://a.espncdn.com/i/headshots/wnba/players/full/4790266.png,FALSE,TRUE,FALSE,FALSE,RIGHT WRIST INJURY
2026,401856976,3,dallas-wings,DAL,Dallas Wings,NA,2529047,s:40~l:59~a:2529047,35267a55-d166-d26f-f64a-cd78632f4e70,Odyssey Sims,O. Sims,NA,NA,1,G,https://a.espncdn.com/i/headshots/wnba/players/full/2529047.png,FALSE,TRUE,FALSE,FALSE,LEFT ANKLE
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,2529130,s:40~l:59~a:2529130,2e32f80f-8560-a62e-8654-d21a12d1ed09,Natasha Howard,N. Howard,NA,NA,1,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529130.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,3054590,s:40~l:59~a:3054590,40317e4a-2b95-4d49-ad20-02bf51eb6eb1,Nia Coffey,N. Coffey,NA,NA,12,F,https://a.espncdn.com/i/headshots/wnba/players/full/3054590.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,2529205,s:40~l:59~a:2529205,d1fad434-2410-9267-1759-f76f7d43929f,Kayla McBride,K. McBride,NA,NA,21,G,https://a.espncdn.com/i/headshots/wnba/players/full/2529205.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,2987891,s:40~l:59~a:2987891,af31f6fd-c336-4832-e8bc-60604765de83,Courtney Williams,C. Williams,NA,NA,10,G,https://a.espncdn.com/i/headshots/wnba/players/full/2987891.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,4433791,s:40~l:59~a:4433791,9b981a71-c55e-3b7f-81a2-1663a2d50ea3,Olivia Miles,O. Miles,NA,NA,5,G,https://a.espncdn.com/i/headshots/wnba/players/full/4433791.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,4873358,s:40~l:59~a:4873358,dbcc5603-b86e-34ac-a28f-dc91b47d45a6,Antonia Delaere,A. Delaere,NA,NA,8,F,https://a.espncdn.com/i/headshots/wnba/players/full/4873358.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,5278237,s:40~l:59~a:5278237,076a085a-42e0-3781-a609-9f19e7b6859f,Anastasiia Olairi Kosu,A. Kosu,NA,NA,7,F,https://a.espncdn.com/i/headshots/wnba/players/full/5278237.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,3913903,s:40~l:59~a:3913903,78c47f7b-0e8d-5fb0-159b-86591b85ad23,Teaira McCowan,T. McCowan,NA,NA,15,C,https://a.espncdn.com/i/headshots/wnba/players/full/3913903.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,4280850,s:40~l:59~a:4280850,2becd789-1f2e-211a-bc35-244626f12daa,Maya Caldwell,M. Caldwell,NA,NA,3,G,https://a.espncdn.com/i/headshots/wnba/players/full/4280850.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,3917450,s:40~l:59~a:3917450,3050c42f-4845-9e46-c003-1b0adb4c5e14,Napheesa Collier,N. Collier,NA,NA,24,F,https://a.espncdn.com/i/headshots/wnba/players/full/3917450.png,FALSE,TRUE,FALSE,FALSE,LEFT ANKLE
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,4398938,s:40~l:59~a:4398938,e5939424-9f5d-999f-14d7-0ee6630d2297,Dorka Juhasz,D. Juhasz,NA,NA,14,F,https://a.espncdn.com/i/headshots/wnba/players/full/4398938.png,FALSE,TRUE,FALSE,FALSE,RIGHT FOOT
2026,401856976,8,minnesota-lynx,MIN,Minnesota Lynx,NA,5345322,s:40~l:59~a:5345322,ba377667-5db5-363e-9790-0ee1fb996aee,Emma Cechova,E. Cechova,NA,NA,22,F,https://a.espncdn.com/i/headshots/wnba/players/full/5345322.png,FALSE,TRUE,FALSE,FALSE,RIGHT KNEE
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,2529140,s:40~l:59~a:2529140,908608e9-31d4-62f2-dfe2-9fee9024e7e2,Alyssa Thomas,A. Thomas,NA,NA,25,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529140.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,4068042,s:40~l:59~a:4068042,3522c80d-1624-720f-3a7d-16200259d3c0,Natasha Mack,N. Mack,NA,NA,4,F,https://a.espncdn.com/i/headshots/wnba/players/full/4068042.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,5345524,s:40~l:59~a:5345524,c1abd888-8ab0-3e4f-9ba1-1280f0a60832,Noemie Brochant,N. Brochant,NA,NA,1,F,https://a.espncdn.com/i/headshots/wnba/players/full/5345524.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,2998938,s:40~l:59~a:2998938,6e7575ee-bfdd-009a-f348-3cc2bde0ae32,Kahleah Copper,K. Copper,NA,NA,2,G,https://a.espncdn.com/i/headshots/wnba/players/full/2998938.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,5274110,s:40~l:59~a:5274110,6ef764cb-eec3-39b9-880e-05920b32a1bb,Monique Akoa Makani,M. Akoa Makani,NA,NA,8,G,https://a.espncdn.com/i/headshots/wnba/players/full/5274110.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,869,s:40~l:59~a:869,74bfe609-0fcb-e955-df3e-e206e06a3a6a,DeWanna Bonner,D. Bonner,NA,NA,24,F,https://a.espncdn.com/i/headshots/wnba/players/full/869.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,3906769,s:40~l:59~a:3906769,f7e1ce1e-20b3-48e2-fe2c-9a67deaf0712,Jovana Nogic,J. Nogic,NA,NA,29,G,NA,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,4399342,s:40~l:59~a:4399342,f677901a-b073-884f-f964-8f95976f58b0,Lexi Held,L. Held,NA,NA,10,G,https://a.espncdn.com/i/headshots/wnba/players/full/4399342.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,5107404,s:40~l:59~a:5107404,22f7154d-3606-3087-a6b6-56be6df1e26d,Quionche Carter,Q. Carter,NA,NA,20,G,NA,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,3919496,s:40~l:59~a:3919496,886df61d-534d-925b-2e18-3feee63a38c9,Valeriane Ayayi,V. Ayayi,NA,NA,11,F,NA,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401856977,11,phoenix-mercury,PHX,Phoenix Mercury,NA,4873359,s:40~l:59~a:4873359,a8cc79dc-a95e-3e9e-83cb-8d56ac77f6c4,Kyara Linskens,K. Linskens,NA,NA,31,C,https://a.espncdn.com/i/headshots/wnba/players/full/4873359.png,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,2529622,s:40~l:59~a:2529622,3b2b97b8-5d06-3965-8e22-0e04b6b268fc,Kayla Thornton,K. Thornton,NA,NA,5,F,https://a.espncdn.com/i/headshots/wnba/players/full/2529622.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,3142328,s:40~l:59~a:3142328,868dcf7a-2db5-cda3-48ae-7ee29c87f2c5,Gabby Williams,G. Williams,NA,NA,1,F,https://a.espncdn.com/i/headshots/wnba/players/full/3142328.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4257500,s:40~l:59~a:4257500,a71dab93-a05b-f098-7c00-004a1030a9d5,Cecilia Zandalasini,C. Zandalasini,NA,NA,24,F,https://a.espncdn.com/i/headshots/wnba/players/full/4257500.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,2590093,s:40~l:59~a:2590093,ff02b428-605d-3fb0-7683-98ff75fa0329,Kiah Stokes,K. Stokes,NA,NA,41,C,https://a.espncdn.com/i/headshots/wnba/players/full/2590093.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4398935,s:40~l:59~a:4398935,3cfb5941-68e7-722a-4525-aca3d5bdfb66,Veronica Burton,V. Burton,NA,NA,22,G,https://a.espncdn.com/i/headshots/wnba/players/full/4398935.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4790264,s:40~l:59~a:4790264,ea04a1f9-4ef0-3d47-8345-30f7da76a396,Janelle Salaun,J. Salaun,NA,NA,13,F,https://a.espncdn.com/i/headshots/wnba/players/full/4790264.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,1054,s:40~l:59~a:1054,026e19c6-c575-58c9-3a66-5d0964edef64,Tiffany Hayes,T. Hayes,NA,NA,15,G,https://a.espncdn.com/i/headshots/wnba/players/full/1054.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4065780,s:40~l:59~a:4065780,5c313370-69c4-be9d-a5b7-a4c005fc5ad7,Kaila Charles,K. Charles,NA,NA,6,G,https://a.espncdn.com/i/headshots/wnba/players/full/4065780.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4899328,s:40~l:59~a:4899328,29fe074b-4d7f-392e-b8e5-e5e44e035f0d,Kaitlyn Chen,K. Chen,NA,NA,2,G,https://a.espncdn.com/i/headshots/wnba/players/full/4899328.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4432834,s:40~l:59~a:4432834,e21b7842-97eb-3a69-9c04-699772356040,Laeticia Amihere,L. Amihere,NA,NA,3,F,https://a.espncdn.com/i/headshots/wnba/players/full/4432834.png,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,4066546,s:40~l:59~a:4066546,8acbcca0-9cf8-7eb8-8498-eff662ac5410,Nadia Fingall,N. Fingall,NA,NA,45,C,NA,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401856977,129689,golden-state-valkyries,GS,Golden State Valkyries,NA,5277552,s:40~l:59~a:5277552,13e247d7-b5ca-3b2a-93f8-5c442a44b1d1,Juste Jocyte,J. Jocyte,NA,NA,4,G,NA,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,4433408,s:40~l:59~a:4433408,60595614-8481-3d6c-98be-1a1ee34424cf,Aaliyah Edwards,A. Edwards,NA,NA,8,F,https://a.espncdn.com/i/headshots/wnba/players/full/4433408.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,4433635,s:40~l:59~a:4433635,aa42d38c-ef50-3eb6-85e8-409671e7b517,Diamond Miller,D. Miller,NA,NA,1,F,https://a.espncdn.com/i/headshots/wnba/players/full/4433635.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,4398966,s:40~l:59~a:4398966,808db7f8-1fd0-9331-db1f-e9dba41e61ab,Olivia Nelson-Ododa,O. Nelson-Ododa,NA,NA,10,C,https://a.espncdn.com/i/headshots/wnba/players/full/4398966.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,4433514,s:40~l:59~a:4433514,0dd1606f-2bcc-34fd-96ae-57e02ea8e7e3,Saniya Rivers,S. Rivers,NA,NA,22,G,https://a.espncdn.com/i/headshots/wnba/players/full/4433514.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,5208981,s:40~l:59~a:5208981,9d9d26db-061d-39a8-81cd-f49f20ca6fe3,Leila Lacan,L. Lacan,NA,NA,47,G,https://a.espncdn.com/i/headshots/wnba/players/full/5208981.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,5105732,s:40~l:59~a:5105732,7b77ac68-882f-3528-bac4-1d90a16ed61d,Raegan Beers,R. Beers,NA,NA,15,F,https://a.espncdn.com/i/headshots/wnba/players/full/5105732.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,5345319,s:40~l:59~a:5345319,ef3e02b1-f566-3530-846b-a7fe8994fc4c,Nell Angloma,N. Angloma,NA,NA,33,F,NA,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,3922628,s:40~l:59~a:3922628,27bec061-e73e-a474-7423-44597e74cce5,Kennedy Burke,K. Burke,NA,NA,25,G,https://a.espncdn.com/i/headshots/wnba/players/full/3922628.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,4703609,s:40~l:59~a:4703609,ffe45994-90cb-3f4b-bdaf-9c030d327caa,Charlisse Leger-Walker,C. Leger-Walker,NA,NA,4,G,https://a.espncdn.com/i/headshots/wnba/players/full/4703609.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,4898898,s:40~l:59~a:4898898,84510952-68e5-3e34-8395-423168617a53,Gianna Kneepkens,G. Kneepkens,NA,NA,5,G,https://a.espncdn.com/i/headshots/wnba/players/full/4898898.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,4684384,s:40~l:59~a:4684384,b03d1b88-edb6-387f-b7bd-60905928eb2c,Aneesah Morrow,A. Morrow,NA,NA,24,F,https://a.espncdn.com/i/headshots/wnba/players/full/4684384.png,FALSE,TRUE,FALSE,FALSE,LEFT LOWER LEG STRAIN
2026,401856978,18,connecticut-sun,CON,Connecticut Sun,NA,2490553,s:40~l:59~a:2490553,40e7dc87-4f73-696a-7dd3-6953d9f8ae79,Brittney Griner,B. Griner,NA,NA,42,C,https://a.espncdn.com/i/headshots/wnba/players/full/2490553.png,FALSE,TRUE,FALSE,FALSE,LEFT RIB FRACTURE
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,4398768,s:40~l:59~a:4398768,d802dec8-8c30-07a9-d761-20123ed66d35,Nyara Sabally,N. Sabally,NA,NA,8,F,https://a.espncdn.com/i/headshots/wnba/players/full/4398768.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,5345444,s:40~l:59~a:5345444,2a592264-7e41-3bf1-b764-9e18529bb8a7,Laura Juskaite,L. Juskaite,NA,NA,2,F,https://a.espncdn.com/i/headshots/wnba/players/full/5345444.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,2988756,s:40~l:59~a:2988756,b8564ef4-7521-235a-57d1-0262eb11d1fb,Brittney Sykes,B. Sykes,NA,NA,20,G,https://a.espncdn.com/i/headshots/wnba/players/full/2988756.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,3904576,s:40~l:59~a:3904576,1bce47f0-de18-db37-1f24-f707afb155a8,Marina Mabrey,M. Mabrey,NA,NA,3,G,https://a.espncdn.com/i/headshots/wnba/players/full/3904576.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,4001679,s:40~l:59~a:4001679,1edef572-e3fd-f1c7-db55-e7c6fee64967,Julie Allemand,J. Allemand,NA,NA,22,G,https://a.espncdn.com/i/headshots/wnba/players/full/4001679.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,2566453,s:40~l:59~a:2566453,7bce1add-eedb-11c2-3284-1351968dabf2,Isabelle Harrison,I. Harrison,NA,NA,21,F,https://a.espncdn.com/i/headshots/wnba/players/full/2566453.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,3910470,s:40~l:59~a:3910470,19a25a88-6e22-a45f-ebff-dcb85b51a139,Maria Conde,M. Conde,NA,NA,10,F,NA,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,4434020,s:40~l:59~a:4434020,3c773812-ecda-3552-9481-5ddc79600200,Teonni Key,T. Key,NA,NA,7,F,https://a.espncdn.com/i/headshots/wnba/players/full/4434020.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,3142327,s:40~l:59~a:3142327,01ff0298-57dc-dfde-af86-c862df599b40,Kia Nurse,K. Nurse,NA,NA,11,G,https://a.espncdn.com/i/headshots/wnba/players/full/3142327.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,5355509,s:40~l:59~a:5355509,6a19ebf5-983e-36c1-8240-d7ca6cd9316b,Tima Pouye,T. Pouye,NA,NA,32,G,NA,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,2569044,s:40~l:59~a:2569044,6d7c1268-3b3a-65da-d424-2b536d7c2e82,Temi Fagbenle,T. Fagbenle,NA,NA,14,C,https://a.espncdn.com/i/headshots/wnba/players/full/2569044.png,FALSE,TRUE,FALSE,FALSE,RIGHT SHOULDER
2026,401856978,131935,toronto-tempo,TOR,Toronto Tempo,NA,4565505,s:40~l:59~a:4565505,527099c9-b18c-356a-a939-b950af0427c5,Kiki Rice,K. Rice,NA,NA,1,G,https://a.espncdn.com/i/headshots/wnba/players/full/4565505.png,FALSE,TRUE,FALSE,FALSE,LEFT ANKLE INJURY
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,1068,s:40~l:59~a:1068,759b52cb-27bf-059a-9407-ea76a87edb14,Nneka Ogwumike,N. Ogwumike,NA,NA,30,F,https://a.espncdn.com/i/headshots/wnba/players/full/1068.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,2566106,s:40~l:59~a:2566106,a69b3a04-2e2f-42bf-6ef5-0b8260cc09bb,Dearica Hamby,D. Hamby,NA,NA,5,F,https://a.espncdn.com/i/headshots/wnba/players/full/2566106.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,2491214,s:40~l:59~a:2491214,10a2cf09-7845-e376-c86e-0fa06cbdd524,Erica Wheeler,E. Wheeler,NA,NA,17,G,https://a.espncdn.com/i/headshots/wnba/players/full/2491214.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,3065570,s:40~l:59~a:3065570,2e8112d2-f7f5-33dd-0ab1-7a41c4134037,Kelsey Plum,K. Plum,NA,NA,10,G,https://a.espncdn.com/i/headshots/wnba/players/full/3065570.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,3146151,s:40~l:59~a:3146151,3bcbeadc-7ef5-ea77-1b70-2392df149627,Ariel Atkins,A. Atkins,NA,NA,7,G,https://a.espncdn.com/i/headshots/wnba/players/full/3146151.png,TRUE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,4433404,s:40~l:59~a:4433404,a476e0ef-dad6-3c94-b251-dc9cbb1bf8af,Cameron Brink,C. Brink,NA,NA,22,F,https://a.espncdn.com/i/headshots/wnba/players/full/4433404.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,4874375,s:40~l:59~a:4874375,68f1ef82-738a-33b6-b421-63d7baf44b37,Jihyun Park,Jihyun,NA,NA,6,F,https://a.espncdn.com/i/headshots/wnba/players/full/4874375.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,4398764,s:40~l:59~a:4398764,f3042c82-faad-5d6f-5e5c-6c7930590621,Rae Burrell,R. Burrell,NA,NA,12,G,https://a.espncdn.com/i/headshots/wnba/players/full/4398764.png,FALSE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,5105729,s:40~l:59~a:5105729,9abc3d2b-196f-36f9-ace8-9f29a8a763fc,Chance Gray,C. Gray,NA,NA,2,G,https://a.espncdn.com/i/headshots/wnba/players/full/5105729.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,2284331,s:40~l:59~a:2284331,3f0f0fd1-a675-9e8b-5b93-94cec5318060,Emma Cannon,E. Cannon,NA,NA,32,F,https://a.espncdn.com/i/headshots/wnba/players/full/2284331.png,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,4433795,s:40~l:59~a:4433795,96865a84-9cac-3ca0-9525-04367218dd7b,Sania Feagin,S. Feagin,NA,NA,20,F,https://a.espncdn.com/i/headshots/wnba/players/full/4433795.png,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401856979,6,los-angeles-sparks,LA,Los Angeles Sparks,NA,4609797,s:40~l:59~a:4609797,e8210eb0-fe71-31e6-87e9-8c4b286aeb3f,Ta'Niya Latson,T. Latson,NA,NA,0,G,https://a.espncdn.com/i/headshots/wnba/players/full/4609797.png,FALSE,TRUE,FALSE,FALSE,COACH'S DECISION
2026,401856979,14,seattle-storm,SEA,Seattle Storm,NA,4432830,s:40~l:59~a:4432830,2903f847-ebab-3bc3-923d-1c68c55ec64b,Jordan Horston,J. Horston,NA,NA,23,F,https://a.espncdn.com/i/headshots/wnba/players/full/4432830.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856979,14,seattle-storm,SEA,Seattle Storm,NA,5220150,s:40~l:59~a:5220150,f21b6680-508f-39c7-91a2-fc38d8d247e7,Dominique Malonga,D. Malonga,NA,NA,14,C,https://a.espncdn.com/i/headshots/wnba/players/full/5220150.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856979,14,seattle-storm,SEA,Seattle Storm,NA,5345325,s:40~l:59~a:5345325,79194bb3-caeb-3af5-a503-9baa2b42b377,Awa Fam,A. Fam,NA,NA,11,C,https://a.espncdn.com/i/headshots/wnba/players/full/5345325.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856979,14,seattle-storm,SEA,Seattle Storm,NA,3906753,s:40~l:59~a:3906753,9fd561fc-eb90-7974-fdde-77acc2436dd0,Natisha Hiedeman,N. Hiedeman,NA,NA,2,G,https://a.espncdn.com/i/headshots/wnba/players/full/3906753.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856979,14,seattle-storm,SEA,Seattle Storm,NA,4698736,s:40~l:59~a:4698736,1875dbcd-73f8-3c49-858b-6bab339c69fb,Flau'jae Johnson,F. Johnson,NA,NA,4,G,https://a.espncdn.com/i/headshots/wnba/players/full/4698736.png,TRUE,FALSE,TRUE,FALSE,COACH'S DECISION
2026,401856979,14,seattle-storm,SEA,Seattle Storm,NA,3917453,s:40~l:59~a:3917453,fdc6aae1-ce6c-1bd9-9f74-12381fd45704,Katie Lou Samuelson,K. Samuelson,NA,NA,33,F,https://a.espncdn.com/i/headshots/wnba/players/full/3917453.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
2026,401856979,14,seattle-storm,SEA,Seattle Storm,NA,4433643,s:40~l:59~a:4433643,50c2fa38-e22a-3ea0-80d8-c6f7be8001ae,Mackenzie Holmes,M. Holmes,NA,NA,54,F,https://a.espncdn.com/i/headshots/wnba/players/full/4433643.png,FALSE,FALSE,FALSE,FALSE,COACH'S DECISION
