game_id,season,period,clock,team_id,team_tricode,person_id,player_name,action_type,sub_type,shot_result,shot_value,shot_distance,x_legacy,y_legacy,description,score_home,score_away
1022600045,2026,4,PT06M08.00S,1611661313,NYL,1629477,Ionescu,Missed Shot,Turnaround Fadeaway shot,Missed,2,8,27,78,MISS Ionescu 8' Turnaround Fadeaway Shot,,
1022600045,2026,4,PT06M05.00S,1611661313,NYL,1627673,Jones,Made Shot,Putback Layup Shot,Made,2,3,-7,27,Jones 3' Putback Layup (12 PTS),70,79
1022600045,2026,4,PT05M33.00S,1611661313,NYL,1627668,Stewart,Made Shot,Jump Shot,Made,2,13,18,125,Stewart 13' Jump Shot (14 PTS) (Sabally 2 AST),72,81
1022600045,2026,4,PT05M06.00S,1611661313,NYL,1627673,Jones,Made Shot,Turnaround Fadeaway shot,Made,2,8,29,72,Jones 8' Turnaround Fadeaway (14 PTS) (Stewart 3 AST),74,83
1022600045,2026,4,PT04M40.00S,1611661321,DAL,1630386,Kuier,Missed Shot,Jump Shot,Missed,3,0,-225,-23,MISS Kuier 3PT Jump Shot,,
1022600045,2026,4,PT04M35.00S,1611661321,DAL,1629481,Ogunbowale,Missed Shot,Jump Shot,Missed,3,24,-189,152,MISS Ogunbowale 24' 3PT Jump Shot,,
1022600045,2026,4,PT04M21.00S,1611661321,DAL,1629481,Ogunbowale,Missed Shot,Running Layup Shot,Missed,2,2,15,16,MISS Ogunbowale 2' Running Layup,,
1022600045,2026,4,PT04M02.00S,1611661313,NYL,1627668,Stewart,Missed Shot,Jump Shot,Missed,2,13,-3,129,MISS Stewart 13' Jump Shot,,
1022600045,2026,4,PT04M00.00S,1611661313,NYL,1627668,Stewart,Missed Shot,Tip Layup Shot,Missed,2,1,0,-6,MISS Stewart 1' Tip Layup Shot,,
1022600045,2026,4,PT03M33.00S,1611661313,NYL,1630149,Sabally,Missed Shot,Turnaround Jump Shot,Missed,2,3,-1,33,MISS Sabally 3' Turnaround Jump Shot,,
1022600045,2026,4,PT03M21.00S,1611661313,NYL,1629477,Ionescu,Missed Shot,Driving Floating Jump Shot,Missed,2,8,1,84,MISS Ionescu 8' Driving Floating Jump Shot,,
1022600045,2026,4,PT03M05.00S,1611661313,NYL,1627668,Stewart,Missed Shot,Pullup Jump shot,Missed,2,10,-34,94,MISS Stewart 10' Pullup Jump Shot,,
1022600045,2026,4,PT02M34.00S,1611661313,NYL,1629477,Ionescu,Missed Shot,Driving Layup Shot,Missed,2,4,13,38,MISS Ionescu 4' Driving Layup,,
1022600045,2026,4,PT02M07.00S,1611661321,DAL,1629491,Shepard,Made Shot,Floating Jump shot,Made,2,3,5,26,Shepard 3' Floating Jump Shot (8 PTS),74,89
1022600045,2026,4,PT01M56.00S,1611661313,NYL,1630149,Sabally,Missed Shot,Driving Layup Shot,Missed,2,3,23,23,MISS Sabally 3' Driving Layup,,
1022600045,2026,4,PT01M51.00S,1611661313,NYL,1630993,Maley,Missed Shot,Jump Shot,Missed,3,24,-234,47,MISS Maley 24' 3PT Jump Shot,,
1022600045,2026,4,PT01M46.00S,1611661313,NYL,1627673,Jones,Missed Shot,Jump Shot,Missed,3,25,-18,249,MISS Jones 25' 3PT Jump Shot,,
1022600045,2026,4,PT01M21.00S,1611661321,DAL,1629481,Ogunbowale,Missed Shot,Driving Layup Shot,Missed,2,2,16,7,MISS Ogunbowale 2' Driving Layup,,
1022600045,2026,4,PT01M05.00S,1611661313,NYL,203822,Gardner,Made Shot,Pullup Jump shot,Made,2,13,-46,125,Gardner 13' Pullup Jump Shot (4 PTS) (Carrera 1 AST),76,89
1022600045,2026,4,PT00M49.30S,1611661321,DAL,1629491,Shepard,Made Shot,Layup Shot,Made,2,2,24,1,Shepard 2' Layup (10 PTS) (Fudd 3 AST),76,91
1022600045,2026,4,PT00M37.80S,1611661313,NYL,1630993,Maley,Missed Shot,Jump Shot,Missed,3,24,-238,11,MISS Maley 24' 3PT Jump Shot,,
1022600046,2026,1,PT09M36.00S,1611661322,WAS,1642781,Amoore,Made Shot,Pullup Jump shot,Made,3,24,-238,-11,Amoore 24' 3PT Pullup Jump Shot (3 PTS),0,3
1022600046,2026,1,PT09M06.00S,1611661322,WAS,1642781,Amoore,Missed Shot,Step Back Jump shot,Missed,3,0,204,96,MISS Amoore 3PT Step Back Jump Shot,,
1022600046,2026,1,PT08M57.00S,1611661328,SEA,1643428,Johnson,Missed Shot,Running Pull-Up Jump Shot,Missed,3,26,116,228,MISS Johnson 26' 3PT Running Pull-Up Jump Shot,,
1022600046,2026,1,PT08M28.00S,1611661328,SEA,1629567,Hiedeman,Made Shot,Jump Shot,Made,3,28,94,265,Hiedeman 28' 3PT Jump Shot (3 PTS) (Melbourne 1 AST),5,5
1022600046,2026,1,PT08M05.00S,1611661328,SEA,1629567,Hiedeman,Made Shot,Driving Floating Bank Jump Shot,Made,2,6,-48,41,Hiedeman 6' Driving Floating Bank Jump Shot (5 PTS),7,7
1022600046,2026,1,PT07M56.00S,1611661322,WAS,1631022,Austin,Made Shot,Jump Shot,Made,3,0,-23,231,Austin 3PT Jump Shot (5 PTS) (Amoore 1 AST),7,10
1022600046,2026,1,PT07M39.00S,1611661328,SEA,1643428,Johnson,Missed Shot,Jump Shot,Missed,3,0,-230,23,MISS Johnson 3PT Jump Shot,,
1022600046,2026,1,PT07M22.00S,1611661322,WAS,1631022,Austin,Made Shot,Driving Floating Bank Jump Shot,Made,2,4,40,17,Austin 4' Driving Floating Bank Jump Shot (7 PTS) (Amoore 2 AST),7,12
1022600046,2026,1,PT07M11.00S,1611661328,SEA,1631141,Melbourne,Missed Shot,Driving Layup Shot,Missed,2,5,-23,43,MISS Melbourne 5' Driving Layup,,
1022600046,2026,1,PT07M09.00S,1611661328,SEA,1643428,Johnson,Missed Shot,Jump Shot,Missed,3,24,-234,35,MISS Johnson 24' 3PT Jump Shot,,
1022600046,2026,1,PT06M57.00S,1611661322,WAS,1631022,Austin,Made Shot,Driving Layup Shot,Made,2,4,-36,18,Austin 4' Driving Layup (9 PTS) (Amoore 3 AST),7,14
1022600046,2026,1,PT06M05.00S,1611661328,SEA,203828,Dolson,Made Shot,Cutting Layup Shot,Made,2,6,-43,35,Dolson 6' Cutting Layup Shot (2 PTS) (Melbourne 2 AST),11,16
1022600046,2026,1,PT05M41.00S,1611661322,WAS,1643427,Betts,Made Shot,Jump Shot,Made,2,13,-124,43,Betts 13' Jump Shot (4 PTS) (Amoore 4 AST),11,18
1022600046,2026,1,PT05M28.00S,1611661328,SEA,1641660,Cooke,Made Shot,Jump Shot,Made,3,25,196,148,Cooke 25' 3PT Jump Shot (3 PTS) (Melbourne 3 AST),14,18
1022600046,2026,1,PT04M59.00S,1611661328,SEA,1643428,Johnson,Missed Shot,Driving Finger Roll Layup Shot,Missed,2,5,16,52,MISS Johnson 5' Driving Finger Roll Layup,,
1022600046,2026,1,PT04M47.00S,1611661322,WAS,1642781,Amoore,Missed Shot,Jump Shot,Missed,3,24,-180,165,MISS Amoore 24' 3PT Jump Shot,,
1022600046,2026,1,PT04M33.00S,1611661328,SEA,1641651,Horston,Made Shot,Pullup Jump shot,Made,3,24,-102,216,Horston 24' 3PT Pullup Jump Shot (3 PTS),17,18
1022600046,2026,1,PT04M03.00S,1611661322,WAS,1643427,Betts,Missed Shot,Turnaround Bank shot,Missed,2,5,43,16,MISS Betts 5' Turnaround Bank Shot,,
1022600046,2026,1,PT03M46.00S,1611661322,WAS,1630446,Onyenwere,Made Shot,Running Pull-Up Jump Shot,Made,2,5,6,48,Onyenwere 5' Running Pull-Up Jump Shot (2 PTS),17,20
1022600046,2026,1,PT03M31.00S,1611661328,SEA,1641660,Cooke,Missed Shot,Pullup Jump shot,Missed,2,18,34,181,MISS Cooke 18' Pullup Jump Shot,,
1022600046,2026,1,PT03M23.00S,1611661328,SEA,1629478,Samuelson,Missed Shot,Jump Shot,Missed,3,25,174,180,MISS Samuelson 25' 3PT Jump Shot,,
1022600046,2026,1,PT03M11.00S,1611661322,WAS,1642802,Olsen,Missed Shot,Pullup Jump shot,Missed,3,25,-189,160,MISS Olsen 25' 3PT Pullup Jump Shot,,
1022600046,2026,1,PT02M58.00S,1611661328,SEA,1641660,Cooke,Made Shot,Driving Layup Shot,Made,2,6,-35,45,Cooke 6' Driving Layup (5 PTS),19,20
1022600046,2026,1,PT02M36.00S,1611661322,WAS,1643430,McMahon,Missed Shot,Pullup Jump shot,Missed,3,24,-163,176,MISS McMahon 24' 3PT Pullup Jump Shot,,
1022600046,2026,1,PT02M23.00S,1611661328,SEA,1643443,Fam,Missed Shot,Jump Shot,Missed,3,25,24,248,MISS Fam 25' 3PT Jump Shot,,
1022600046,2026,1,PT02M03.00S,1611661328,SEA,1641660,Cooke,Missed Shot,Running Jump Shot,Missed,3,24,-190,152,MISS Cooke 24' 3PT Running Jump Shot,,
1022600046,2026,1,PT01M54.00S,1611661322,WAS,1642792,Iriafen,Made Shot,Running Layup Shot,Made,2,1,-6,7,Iriafen 1' Running Layup (2 PTS) (Olsen 1 AST),19,22
1022600046,2026,1,PT01M18.00S,1611661322,WAS,1642792,Iriafen,Missed Shot,Driving Layup Shot,Missed,2,4,-34,20,MISS Iriafen 4' Driving Layup,,
1022600046,2026,1,PT00M58.30S,1611661328,SEA,1629567,Hiedeman,Missed Shot,Driving Floating Jump Shot,Missed,2,8,-22,79,MISS Hiedeman 8' Driving Floating Jump Shot,,
1022600046,2026,1,PT00M52.70S,1611661322,WAS,1643467,Prosper,Made Shot,Running Layup Shot,Made,2,2,3,23,Prosper 2' Running Layup (2 PTS) (Olsen 2 AST),21,24
1022600046,2026,1,PT00M13.10S,1611661322,WAS,1642792,Iriafen,Missed Shot,Turnaround Jump Shot,Missed,2,12,24,120,MISS Iriafen 12' Turnaround Jump Shot,,
1022600046,2026,1,PT00M01.60S,1611661328,SEA,1629567,Hiedeman,Made Shot,Step Back Jump shot,Made,3,24,186,153,Hiedeman 24' 3PT Step Back Jump Shot (10 PTS),26,24
1022600046,2026,2,PT09M44.00S,1611661328,SEA,1643428,Johnson,Made Shot,Pullup Jump shot,Made,2,22,-82,207,Johnson 22' Pullup Jump Shot (6 PTS) (Hiedeman 1 AST),28,24
1022600046,2026,2,PT09M26.00S,1611661322,WAS,1643455,Dugalic,Missed Shot,Driving Reverse Layup Shot,Missed,2,4,-35,16,MISS Dugalic 4' Driving Reverse Layup,,
1022600046,2026,2,PT09M17.00S,1611661322,WAS,1642781,Amoore,Missed Shot,Pullup Jump shot,Missed,3,26,-115,231,MISS Amoore 26' 3PT Pullup Jump Shot,,
1022600046,2026,2,PT08M56.00S,1611661322,WAS,1643455,Dugalic,Made Shot,Running Layup Shot,Made,2,1,7,9,Dugalic 1' Running Layup (2 PTS),28,26
1022600046,2026,2,PT08M42.00S,1611661328,SEA,1643428,Johnson,Missed Shot,Jump Shot,Missed,3,29,8,285,MISS Johnson 29' 3PT Jump Shot,,
1022600046,2026,2,PT08M31.00S,1611661322,WAS,1643455,Dugalic,Made Shot,Cutting Layup Shot,Made,2,4,16,32,Dugalic 4' Cutting Layup Shot (4 PTS) (Citron 1 AST),28,28
1022600046,2026,2,PT08M03.00S,1611661328,SEA,1629567,Hiedeman,Made Shot,Jump Shot,Made,3,24,-113,207,Hiedeman 24' 3PT Jump Shot (13 PTS) (Brown 1 AST),31,28
1022600046,2026,2,PT07M34.00S,1611661328,SEA,1641651,Horston,Missed Shot,Jump Shot,Missed,3,24,158,186,MISS Horston 24' 3PT Jump Shot,,
1022600046,2026,2,PT07M29.00S,1611661328,SEA,1643428,Johnson,Missed Shot,Fadeaway Jump Shot,Missed,2,13,133,18,MISS Johnson 13' Fadeaway Jumper,,
1022600046,2026,2,PT07M06.00S,1611661322,WAS,1643450,Harmon,Missed Shot,Jump Shot,Missed,3,25,-127,214,MISS Harmon 25' 3PT Jump Shot,,
1022600046,2026,2,PT06M42.00S,1611661328,SEA,1641660,Cooke,Missed Shot,Driving Floating Bank Jump Shot,Missed,2,6,-35,47,MISS Cooke 6' Driving Floating Bank Jump Shot,,
1022600046,2026,2,PT06M10.00S,1611661328,SEA,1641651,Horston,Made Shot,Jump Shot,Made,2,19,-120,148,Horston 19' Jump Shot (5 PTS) (Cooke 1 AST),36,30
1022600046,2026,2,PT06M01.00S,1611661322,WAS,1643450,Harmon,Made Shot,Driving Layup Shot,Made,2,5,-41,26,Harmon 5' Driving Layup (2 PTS),36,32
1022600046,2026,2,PT05M48.00S,1611661328,SEA,1642307,Holmes,Made Shot,Driving Layup Shot,Made,2,4,-24,30,M. Holmes 4' Driving Layup (2 PTS) (Horston 1 AST),38,32
1022600046,2026,2,PT05M14.00S,1611661322,WAS,1630446,Onyenwere,Missed Shot,Running Pull-Up Jump Shot,Missed,3,0,188,129,MISS Onyenwere 3PT Running Pull-Up Jump Shot,,
1022600046,2026,2,PT04M49.00S,1611661328,SEA,1631141,Melbourne,Missed Shot,Pullup Jump shot,Missed,3,29,-85,278,MISS Melbourne 29' 3PT Pullup Jump Shot,,
1022600046,2026,2,PT03M55.00S,1611661322,WAS,1642781,Amoore,Missed Shot,Step Back Jump shot,Missed,3,24,-140,190,MISS Amoore 24' 3PT Step Back Jump Shot,,
1022600046,2026,2,PT03M36.00S,1611661328,SEA,1641660,Cooke,Missed Shot,Jump Shot,Missed,3,25,93,228,MISS Cooke 25' 3PT Jump Shot,,
1022600046,2026,2,PT03M09.00S,1611661322,WAS,1642781,Amoore,Made Shot,Pullup Jump shot,Made,2,13,-12,128,Amoore 13' Pullup Jump Shot (9 PTS),39,34
1022600046,2026,2,PT02M51.00S,1611661328,SEA,203828,Dolson,Made Shot,Jump Shot,Made,3,25,39,244,Dolson 25' 3PT Jump Shot (5 PTS) (Samuelson 1 AST),42,34
1022600046,2026,2,PT02M34.00S,1611661322,WAS,1643467,Prosper,Missed Shot,Jump Shot,Missed,3,24,68,228,MISS Prosper 24' 3PT Jump Shot,,
1022600046,2026,2,PT02M18.00S,1611661322,WAS,1642785,Citron,Made Shot,Driving Layup Shot,Made,2,2,17,11,Citron 2' Driving Layup (2 PTS) (Prosper 1 AST),42,36
1022600046,2026,2,PT01M50.00S,1611661322,WAS,1642781,Amoore,Missed Shot,Jump Shot,Missed,3,0,205,91,MISS Amoore 3PT Jump Shot,,
1022600046,2026,2,PT01M28.00S,1611661328,SEA,1643443,Fam,Made Shot,Cutting Layup Shot,Made,2,2,-9,19,Fam 2' Cutting Layup Shot (2 PTS) (Johnson 1 AST),44,36
1022600046,2026,2,PT01M11.00S,1611661322,WAS,1642792,Iriafen,Missed Shot,Cutting Layup Shot,Missed,2,2,15,6,MISS Iriafen 2' Cutting Layup Shot,,
1022600046,2026,2,PT00M38.30S,1611661328,SEA,1629567,Hiedeman,Made Shot,Jump Shot,Made,3,0,-229,12,Hiedeman 3PT Jump Shot (16 PTS) (Samuelson 2 AST),47,36
1022600046,2026,2,PT00M01.80S,1611661328,SEA,1629567,Hiedeman,Made Shot,Driving Floating Jump Shot,Made,2,19,-40,183,Hiedeman 19' Driving Floating Jump Shot (18 PTS),49,37
1022600046,2026,3,PT09M03.00S,1611661322,WAS,1642792,Iriafen,Made Shot,Jump Shot,Made,3,24,167,178,Iriafen 24' 3PT Jump Shot (6 PTS) (Amoore 5 AST),53,42
1022600046,2026,3,PT08M46.00S,1611661328,SEA,1643428,Johnson,Made Shot,Driving Reverse Layup Shot,Made,2,3,-29,15,Johnson 3' Driving Reverse Layup (11 PTS),55,42
1022600046,2026,3,PT08M18.00S,1611661328,SEA,1629567,Hiedeman,Made Shot,Cutting Layup Shot,Made,2,5,-49,18,Hiedeman 5' Cutting Layup Shot (24 PTS) (Dolson 1 AST),57,42
1022600046,2026,3,PT08M02.00S,1611661322,WAS,1631022,Austin,Missed Shot,Turnaround Jump Shot,Missed,2,7,5,65,MISS Austin 7' Turnaround Jump Shot,,
1022600046,2026,3,PT07M51.00S,1611661328,SEA,1643428,Johnson,Made Shot,Jump Shot,Made,3,25,-23,247,Johnson 25' 3PT Jump Shot (14 PTS) (Melbourne 4 AST),60,42
1022600046,2026,3,PT07M27.00S,1611661328,SEA,1631141,Melbourne,Missed Shot,Running Layup Shot,Missed,2,3,-27,13,MISS Melbourne 3' Running Layup,,
1022600046,2026,3,PT07M04.00S,1611661322,WAS,1642785,Citron,Missed Shot,Jump Shot,Missed,3,27,-72,262,MISS Citron 27' 3PT Jump Shot,,
1022600046,2026,3,PT06M52.00S,1611661328,SEA,1643428,Johnson,Made Shot,Jump Shot,Made,3,25,112,226,Johnson 25' 3PT Jump Shot (17 PTS) (Dolson 2 AST),63,42
1022600046,2026,3,PT06M36.00S,1611661322,WAS,1642792,Iriafen,Made Shot,Driving Layup Shot,Made,2,4,-21,28,Iriafen 4' Driving Layup (8 PTS),63,44
1022600046,2026,3,PT05M58.00S,1611661322,WAS,1643467,Prosper,Missed Shot,Driving Layup Shot,Missed,2,5,-28,46,MISS Prosper 5' Driving Layup,,
1022600046,2026,3,PT05M33.00S,1611661328,SEA,1643443,Fam,Missed Shot,Layup Shot,Missed,2,2,12,-21,MISS Fam 2' Layup,,
1022600046,2026,3,PT05M07.00S,1611661328,SEA,1642307,Holmes,Missed Shot,Jump Shot,Missed,2,16,-161,7,MISS M. Holmes 16' Jump Shot,,
1022600046,2026,3,PT04M46.00S,1611661322,WAS,1643467,Prosper,Missed Shot,Jump Shot,Missed,3,24,-181,165,MISS Prosper 24' 3PT Jump Shot,,
1022600046,2026,3,PT04M39.00S,1611661322,WAS,1643427,Betts,Missed Shot,Hook Shot,Missed,2,3,1,31,MISS Betts 3' Hook Shot,,
1022600046,2026,3,PT04M24.00S,1611661328,SEA,1641660,Cooke,Missed Shot,Driving Reverse Layup Shot,Missed,2,1,7,10,MISS Cooke 1' Driving Reverse Layup,,
1022600046,2026,3,PT04M15.00S,1611661322,WAS,1642785,Citron,Missed Shot,Pullup Jump shot,Missed,2,12,5,116,MISS Citron 12' Pullup Jump Shot,,
1022600046,2026,3,PT03M54.00S,1611661328,SEA,1643443,Fam,Made Shot,Cutting Layup Shot,Made,2,2,3,15,Fam 2' Cutting Layup Shot (4 PTS) (Cooke 2 AST),67,48
1022600046,2026,3,PT03M17.00S,1611661322,WAS,1643430,McMahon,Missed Shot,Running Pull-Up Jump Shot,Missed,2,9,-22,84,MISS McMahon 9' Running Pull-Up Jump Shot,,
1022600046,2026,3,PT03M12.00S,1611661322,WAS,1643430,McMahon,Missed Shot,Driving Layup Shot,Missed,2,3,24,20,MISS McMahon 3' Driving Layup,,
1022600046,2026,3,PT03M04.00S,1611661322,WAS,1643427,Betts,Made Shot,Driving Layup Shot,Made,2,3,18,19,Betts 3' Driving Layup (6 PTS) (McMahon 1 AST),67,50
1022600046,2026,3,PT02M44.00S,1611661328,SEA,1643443,Fam,Missed Shot,Driving Layup Shot,Missed,2,2,7,17,MISS Fam 2' Driving Layup,,
1022600046,2026,3,PT02M41.00S,1611661328,SEA,1641660,Cooke,Made Shot,Jump Shot,Made,3,25,106,226,Cooke 25' 3PT Jump Shot (10 PTS) (Hiedeman 2 AST),70,50
1022600046,2026,3,PT02M13.00S,1611661322,WAS,1643467,Prosper,Missed Shot,Turnaround Jump Shot,Missed,2,6,22,54,MISS Prosper 6' Turnaround Jump Shot,,
1022600046,2026,3,PT02M00.00S,1611661328,SEA,1629567,Hiedeman,Missed Shot,Jump Shot,Missed,3,26,191,179,MISS Hiedeman 26' 3PT Jump Shot,,
1022600046,2026,3,PT01M41.00S,1611661328,SEA,1629567,Hiedeman,Missed Shot,Running Pull-Up Jump Shot,Missed,3,0,172,149,MISS Hiedeman 3PT Running Pull-Up Jump Shot,,
1022600046,2026,3,PT01M29.00S,1611661322,WAS,1642781,Amoore,Missed Shot,Pullup Jump shot,Missed,3,25,-128,217,MISS Amoore 25' 3PT Pullup Jump Shot,,
1022600046,2026,3,PT00M47.50S,1611661322,WAS,1642792,Iriafen,Missed Shot,Pullup Jump shot,Missed,2,18,6,178,MISS Iriafen 18' Pullup Jump Shot,,
1022600046,2026,4,PT09M43.00S,1611661328,SEA,1628882,Brown,Made Shot,Running Pull-Up Jump Shot,Made,3,0,109,204,Brown 3PT Running Pull-Up Jump Shot (5 PTS) (Hiedeman 3 AST),79,54
1022600046,2026,4,PT09M34.00S,1611661322,WAS,1642781,Amoore,Missed Shot,Driving Layup Shot,Missed,2,5,-11,45,MISS Amoore 5' Driving Layup,,
1022600046,2026,4,PT08M50.00S,1611661322,WAS,1631022,Austin,Made Shot,Driving Hook Shot,Made,2,8,-37,74,Austin 8' Driving Hook Shot (11 PTS),81,58
1022600046,2026,4,PT08M40.00S,1611661328,SEA,1629567,Hiedeman,Missed Shot,Driving Layup Shot,Missed,2,3,-7,34,MISS Hiedeman 3' Driving Layup,,
1022600046,2026,4,PT08M38.00S,1611661328,SEA,1643428,Johnson,Missed Shot,Jump Shot,Missed,2,18,181,-10,MISS Johnson 18' Jump Shot,,
1022600046,2026,4,PT08M27.00S,1611661322,WAS,1643455,Dugalic,Made Shot,Jump Shot,Made,3,25,82,231,Dugalic 25' 3PT Jump Shot (7 PTS) (Amoore 6 AST),81,62
1022600046,2026,4,PT07M58.00S,1611661328,SEA,1643428,Johnson,Missed Shot,Driving Layup Shot,Missed,2,2,-18,10,MISS Johnson 2' Driving Layup,,
1022600046,2026,4,PT07M46.00S,1611661322,WAS,1630446,Onyenwere,Missed Shot,Jump Shot,Missed,2,20,-199,-14,MISS Onyenwere 20' Jump Shot,,
1022600046,2026,4,PT07M33.00S,1611661328,SEA,1641651,Horston,Missed Shot,Jump Shot,Missed,3,0,223,7,MISS Horston 3PT Jump Shot,,
1022600046,2026,4,PT07M05.00S,1611661328,SEA,1631141,Melbourne,Missed Shot,Jump Shot,Missed,3,26,205,155,MISS Melbourne 26' 3PT Jump Shot,,
1022600046,2026,4,PT06M58.00S,1611661328,SEA,1643443,Fam,Made Shot,Jump Shot,Made,2,15,28,145,Fam 15' Jump Shot (6 PTS) (Melbourne 5 AST),83,66
1022600046,2026,4,PT06M15.00S,1611661322,WAS,1643455,Dugalic,Made Shot,Driving Layup Shot,Made,2,4,26,25,Dugalic 4' Driving Layup (11 PTS) (Prosper 2 AST),83,70
1022600046,2026,4,PT05M55.00S,1611661328,SEA,1629478,Samuelson,Made Shot,Jump Shot,Made,3,24,-93,224,Samuelson 24' 3PT Jump Shot (3 PTS) (Melbourne 6 AST),86,70
1022600046,2026,4,PT05M40.00S,1611661322,WAS,1631022,Austin,Missed Shot,Jump Shot,Missed,3,24,144,194,MISS Austin 24' 3PT Jump Shot,,
1022600046,2026,4,PT05M36.00S,1611661322,WAS,1642785,Citron,Made Shot,Jump Shot,Made,2,12,21,116,Citron 12' Jump Shot (12 PTS),86,72
1022600046,2026,4,PT05M24.00S,1611661328,SEA,1631141,Melbourne,Missed Shot,Driving Layup Shot,Missed,2,3,16,23,MISS Melbourne 3' Driving Layup,,
1022600046,2026,4,PT05M14.00S,1611661322,WAS,1642785,Citron,Missed Shot,Jump Shot,Missed,3,25,146,203,MISS Citron 25' 3PT Jump Shot,,
1022600046,2026,4,PT04M40.00S,1611661322,WAS,1643467,Prosper,Missed Shot,Jump Shot,Missed,3,25,167,183,MISS Prosper 25' 3PT Jump Shot,,
1022600046,2026,4,PT04M28.00S,1611661328,SEA,1643443,Fam,Made Shot,Cutting Layup Shot,Made,2,2,17,13,Fam 2' Cutting Layup Shot (10 PTS) (Hiedeman 4 AST),90,72
1022600046,2026,4,PT04M15.00S,1611661322,WAS,1642785,Citron,Made Shot,Driving Layup Shot,Made,2,5,27,40,Citron 5' Driving Layup (14 PTS) (Dugalic 1 AST),90,74
1022600046,2026,4,PT03M50.00S,1611661322,WAS,1643467,Prosper,Missed Shot,Driving Floating Bank Jump Shot,Missed,2,4,32,24,MISS Prosper 4' Driving Floating Bank Jump Shot,,
1022600046,2026,4,PT03M21.00S,1611661322,WAS,1642792,Iriafen,Made Shot,Driving Reverse Layup Shot,Made,2,2,-20,14,Iriafen 2' Driving Reverse Layup (10 PTS),94,77
1022600046,2026,4,PT02M58.00S,1611661328,SEA,1643428,Johnson,Missed Shot,Step Back Bank Jump Shot,Missed,3,25,-173,181,MISS Johnson 25' 3PT Step Back Bank Jump Shot,,
1022600046,2026,4,PT02M52.00S,1611661322,WAS,1643455,Dugalic,Made Shot,Running Layup Shot,Made,2,3,-10,23,Dugalic 3' Running Layup (13 PTS) (Citron 2 AST),94,79
1022600046,2026,4,PT02M24.00S,1611661328,SEA,1629567,Hiedeman,Missed Shot,Pullup Jump shot,Missed,2,20,-46,199,MISS Hiedeman 20' Pullup Jump Shot,,
1022600046,2026,4,PT01M02.00S,1611661322,WAS,1643467,Prosper,Missed Shot,Driving Layup Shot,Missed,2,5,22,43,MISS Prosper 5' Driving Layup,,
1022600046,2026,4,PT00M40.30S,1611661328,SEA,203828,Dolson,Made Shot,Jump Shot,Made,3,24,-8,238,Dolson 24' 3PT Jump Shot (16 PTS) (Hiedeman 5 AST),97,82
1022600046,2026,4,PT00M19.90S,1611661328,SEA,1631141,Melbourne,Missed Shot,Cutting Layup Shot,Missed,2,5,-6,47,MISS Melbourne 5' Cutting Layup Shot,,
1022600046,2026,4,PT00M17.50S,1611661328,SEA,1643428,Johnson,Missed Shot,Turnaround Jump Shot,Missed,2,21,185,97,MISS Johnson 21' Turnaround Jump Shot,,
1022600046,2026,4,PT00M03.30S,1611661322,WAS,1631022,Austin,Missed Shot,Step Back Jump shot,Missed,2,19,-44,183,MISS Austin 19' Step Back Jump Shot,,
1022600047,2026,1,PT09M55.00S,1611661313,NYL,1627668,Stewart,Missed Shot,Driving Layup Shot,Missed,2,3,19,24,MISS Stewart 3' Driving Layup,,
1022600047,2026,1,PT09M38.00S,1611661327,PDX,1630143,Geiselsoder,Missed Shot,Driving Floating Bank Jump Shot,Missed,2,3,26,11,MISS Geiselsoder 3' Driving Floating Bank Jump Shot,,
1022600047,2026,1,PT09M19.00S,1611661313,NYL,1627668,Stewart,Made Shot,Jump Shot,Made,3,0,-228,-4,Stewart 3PT Jump Shot (3 PTS) (Johannes 1 AST),3,0
1022600047,2026,1,PT08M58.00S,1611661327,PDX,1642304,Leite,Missed Shot,Driving Finger Roll Layup Shot,Missed,2,3,22,17,MISS Leite 3' Driving Finger Roll Layup,,
1022600047,2026,1,PT08M34.00S,1611661313,NYL,1627673,Jones,Missed Shot,Turnaround Fadeaway Bank Jump Shot,Missed,2,8,-84,12,MISS Jones 8' Turnaround Fadeaway Bank Jump Shot,,
1022600047,2026,1,PT08M16.00S,1611661327,PDX,1642296,Puoch,Made Shot,Driving Layup Shot,Made,2,3,22,13,Puoch 3' Driving Layup (2 PTS),3,2
1022600047,2026,1,PT07M44.00S,1611661327,PDX,1642296,Puoch,Made Shot,Driving Layup Shot,Made,2,3,33,6,Puoch 3' Driving Layup (5 PTS) (Leite 1 AST),5,5
1022600047,2026,1,PT07M35.00S,1611661313,NYL,1630149,Sabally,Missed Shot,Pullup Jump shot,Missed,3,25,88,234,MISS Sabally 25' 3PT Pullup Jump Shot,,
1022600047,2026,1,PT07M07.00S,1611661327,PDX,1642296,Puoch,Missed Shot,Jump Shot,Missed,3,25,212,140,MISS Puoch 25' 3PT Jump Shot,,
1022600047,2026,1,PT06M43.00S,1611661327,PDX,1631083,Engstler,Made Shot,Running Jump Shot,Made,3,24,148,190,Engstler 24' 3PT Running Jump Shot (3 PTS) (Puoch 1 AST),5,8
1022600047,2026,1,PT06M33.00S,1611661313,NYL,1629546,Johannes,Missed Shot,Pullup Jump shot,Missed,3,25,117,224,MISS Johannes 25' 3PT Pullup Jump Shot,,
